"ID","fcln2fcln","fcln.opt2ln","fclc2fclc","fclc.opt2lc","fcln2fclc","fcln.opt2lc","fclc2fcln","fclc.opt2ln"
190,0.0459058228717096,0.112212796220169,0.269026009734276,0.0746216961501428,0.217046963375954,0.0729370059730508,0.192014843422531,0.109825363442456
191,0.0459058228717096,0.112212796220169,0.269026009734276,0.0746216961501428,0.217046963375954,0.0729370059730508,0.192014843422531,0.109825363442456
192,0.159611220277256,0.343474895733603,0.0934874982111675,0.526883971185349,0.132833984723696,0.536031471463291,0.113099549409864,0.344630305713728
193,0.159611220277256,0.343474895733603,0.0934874982111675,0.526883971185349,0.132833984723696,0.536031471463291,0.113099549409864,0.344630305713728
194,0.159611220277256,0.343474895733603,0.0934874982111675,0.526883971185349,0.132833984723696,0.536031471463291,0.113099549409864,0.344630305713728
195,0.0459058228717096,0.112212796220169,0.269026009734276,0.0746216961501428,0.217046963375954,0.0729370059730508,0.192014843422531,0.109825363442456
196,0.22749976309951,0.248520858827249,-0.199187251102297,0.454148110033291,0.0822633720421514,0.466226410134391,0.0632777695748425,0.214953714515523
197,0.2277633530502,0.2475498627067,-0.200292285328228,0.453040108901959,0.0816196359032853,0.4651997474885,0.062546108728889,0.213484054296589
198,0.163147750352873,0.351258661427176,0.0632544273368743,0.529722011650296,0.131662260400317,0.537280658862394,0.11939787767265,0.351375997266128
199,0.163147750352873,0.351258661427176,0.0632544273368743,0.529722011650296,0.131662260400317,0.537280658862394,0.11939787767265,0.351375997266128
200,0.163147750352873,0.351258661427176,0.0632544273368743,0.529722011650296,0.131662260400317,0.537280658862394,0.11939787767265,0.351375997266128
201,0.146116821918418,0.360834081220405,0.0887197972965671,0.50066550292593,0.118054637483245,0.511126330360825,0.107204928902154,0.355083955384631
202,0.168969440999607,0.347345051324433,0.0617240645485634,0.530121279501864,0.128184264181728,0.537408601623148,0.115884999107835,0.345279957803445
203,0.168969440999607,0.347345051324433,0.0617240645485634,0.530121279501864,0.128184264181728,0.537408601623148,0.115884999107835,0.345279957803445
204,0.168969440999607,0.347345051324433,0.0617240645485634,0.530121279501864,0.128184264181728,0.537408601623148,0.115884999107835,0.345279957803445
205,0.168969440999607,0.347345051324433,0.0617240645485634,0.530121279501864,0.128184264181728,0.537408601623148,0.115884999107835,0.345279957803445
206,0.168969440999607,0.347345051324433,0.0617240645485634,0.530121279501864,0.128184264181728,0.537408601623148,0.115884999107835,0.345279957803445
207,0.168969440999607,0.347345051324433,0.0617240645485634,0.530121279501864,0.128184264181728,0.537408601623148,0.115884999107835,0.345279957803445
208,0.169196854657825,0.361784435495886,0.0491967136339442,0.530462766823041,0.12866128865971,0.537096312068757,0.115208175253481,0.361354886964313
209,0.157569922852627,0.350564720055308,0.0631348576255275,0.532119180010477,0.130832069667178,0.539155766582259,0.120788451536674,0.353105379356092
210,0.131841773578697,0.393553603923151,0.124656006771247,0.468877946202807,0.0983775961336269,0.479121628845352,0.100478699240547,0.376673382770853
211,0.131841773578697,0.393553603923151,0.124656006771247,0.468877946202807,0.0983775961336269,0.479121628845352,0.100478699240547,0.376673382770853
212,0.131841773578697,0.393553603923151,0.124656006771247,0.468877946202807,0.0983775961336269,0.479121628845352,0.100478699240547,0.376673382770853
213,0.131841474436372,0.39354960933161,0.124659339687411,0.468877339845264,0.0983844003692746,0.479121442895182,0.100485727375414,0.376669957411804
214,0.131841474436372,0.39354960933161,0.124659339687411,0.468877339845264,0.0983844003692746,0.479121442895182,0.100485727375414,0.376669957411804
215,0.131841474436372,0.39354960933161,0.124659339687411,0.468877339845264,0.0983844003692746,0.479121442895182,0.100485727375414,0.376669957411804
216,0.131841474436372,0.39354960933161,0.124659339687411,0.468877339845264,0.0983844003692746,0.479121442895182,0.100485727375414,0.376669957411804
217,0.131841474436372,0.39354960933161,0.124659339687411,0.468877339845264,0.0983844003692746,0.479121442895182,0.100485727375414,0.376669957411804
218,0.157368229310966,0.354132670875048,0.06654368578834,0.528929262056628,0.129388917941569,0.536605531833708,0.120022147790902,0.355783026968454
219,0.157368229310966,0.354132670875048,0.06654368578834,0.528929262056628,0.129388917941569,0.536605531833708,0.120022147790902,0.355783026968454
220,0.131813409018776,0.393543040989865,0.124646775487248,0.468868906028397,0.0983971138241429,0.47911646006198,0.100500099486021,0.376669611344942
221,0.131813409018776,0.393543040989865,0.124646775487248,0.468868906028397,0.0983971138241429,0.47911646006198,0.100500099486021,0.376669611344942
222,0.131820044018685,0.393537904848906,0.124645194151316,0.468868087961218,0.0984007610306873,0.47911600580381,0.100503569963627,0.376663994409539
223,0.157368482053291,0.354131794494251,0.0665446939008969,0.52893040878048,0.129389829732133,0.536606867294315,0.120022452564982,0.355781962162033
224,0.157368482053291,0.354131794494251,0.0665446939008969,0.52893040878048,0.129389829732133,0.536606867294315,0.120022452564982,0.355781962162033
225,0.13181738810559,0.393554201466677,0.124638755423676,0.468878652473888,0.0983649314930966,0.479122325416851,0.100465659445875,0.376675552334401
226,0.13181738810559,0.393554201466677,0.124638755423676,0.468878652473888,0.0983649314930966,0.479122325416851,0.100465659445875,0.376675552334401
227,0.13181738810559,0.393554201466677,0.124638755423676,0.468878652473888,0.0983649314930966,0.479122325416851,0.100465659445875,0.376675552334401
228,0.131818702852988,0.393552247853713,0.124634430552269,0.46887753996812,0.0983700417840409,0.479122463914226,0.100471448381342,0.376674568286436
229,0.131818702852988,0.393552247853713,0.124634430552269,0.46887753996812,0.0983700417840409,0.479122463914226,0.100471448381342,0.376674568286436
230,0.131834274557989,0.393558034336236,0.124648792906546,0.468858648442432,0.0983735058378885,0.4791025868172,0.100474580027466,0.376679190683326
231,0.139400851402686,0.337614676342194,0.037379365845895,0.533869023054891,0.114342939522531,0.54037547853537,0.10258727956351,0.3408239266687
232,0.124079128769931,0.323116335529674,0.0517458681394873,0.532108976567109,0.140953192395538,0.549229974477163,0.135938286978004,0.315123760223413
233,0.131820044018685,0.393537904848906,0.124645194151316,0.468868087961218,0.0984007610306873,0.47911600580381,0.100503569963627,0.376663994409539
234,0.131818702852988,0.393552247853713,0.124634430552269,0.46887753996812,0.0983700417840409,0.479122463914226,0.100471448381342,0.376674568286436
235,0.131812135626187,0.39353626925899,0.124650133182195,0.468862010199067,0.0983816546400465,0.479106909617698,0.100484854828489,0.376660397174025
236,0.13181463968306,0.393556247348646,0.124640361788391,0.4688644179003,0.0983968728251225,0.479112265380624,0.100488228533983,0.376682610208166
237,0.131812135626187,0.39353626925899,0.124650133182195,0.468862010199067,0.0983816546400465,0.479106909617698,0.100484854828489,0.376660397174025
238,0.131807855795061,0.393540124042487,0.124657906029805,0.468872939976107,0.0983937820783142,0.479119087848607,0.100494922237708,0.376665192025986
239,0.131792303875799,0.393559586166208,0.124629111617814,0.468871067262093,0.0983663551796634,0.479118478787387,0.100468847604103,0.376686821783911
240,0.131792303875799,0.393559586166208,0.124629111617814,0.468871067262093,0.0983663551796634,0.479118478787387,0.100468847604103,0.376686821783911
241,0.131790893556288,0.393556271277351,0.124636122358818,0.468877015127107,0.0983766173598818,0.479125450465391,0.100477849897031,0.37668420351565
